dispatching_zone_id,zone_tier,date,month,day_of_week,is_weekend,active_vehicles,trips,trips_per_vehicle,event_label,daily_multiplier
Z02_Gurugram_Cyber,mega,2023-10-03,10,Tuesday,0,3444,36001,10.45,normal,1.132
Z03_Noida_Sector18,high,2023-10-03,10,Tuesday,0,2199,18123,8.24,normal,1.132
Z04_Dwarka_Airport,high,2023-10-03,10,Tuesday,0,1884,12735,6.76,normal,1.132
Z05_Lajpat_SouthDelhi,medium,2023-10-03,10,Tuesday,0,1041,6435,6.18,normal,1.132
Z06_Rohini_NorthWest,medium,2023-10-03,10,Tuesday,0,832,7361,8.85,normal,1.132
Z07_Faridabad,low,2023-10-03,10,Tuesday,0,497,5624,11.32,normal,1.132
Z08_Ghaziabad,low,2023-10-03,10,Tuesday,0,425,3093,7.28,normal,1.132
Z01_CP_NewDelhi,mega,2023-10-04,10,Wednesday,0,4404,38957,8.85,normal,1.1566
Z02_Gurugram_Cyber,mega,2023-10-04,10,Wednesday,0,3882,28720,7.4,normal,1.1566
Z03_Noida_Sector18,high,2023-10-04,10,Wednesday,0,2206,18076,8.19,normal,1.1566
Z04_Dwarka_Airport,high,2023-10-04,10,Wednesday,0,1755,16207,9.23,normal,1.1566
Z05_Lajpat_SouthDelhi,medium,2023-10-04,10,Wednesday,0,1075,8957,8.33,normal,1.1566
Z06_Rohini_NorthWest,medium,2023-10-04,10,Wednesday,0,920,7470,8.12,normal,1.1566
Z07_Faridabad,low,2023-10-04,10,Wednesday,0,484,4582,9.47,normal,1.1566
Z08_Ghaziabad,low,2023-10-04,10,Wednesday,0,448,3721,8.31,normal,1.1566
Z01_CP_NewDelhi,mega,2023-10-05,10,Thursday,0,4680,39789,8.5,normal,1.1692
Z02_Gurugram_Cyber,mega,2023-10-05,10,Thursday,0,3935,32601,8.28,normal,1.1692
Z03_Noida_Sector18,high,2023-10-05,10,Thursday,0,2289,19081,8.34,normal,1.1692
Z04_Dwarka_Airport,high,2023-10-05,10,Thursday,0,1931,11994,6.21,normal,1.1692
Z05_Lajpat_SouthDelhi,medium,2023-10-05,10,Thursday,0,1172,10126,8.64,normal,1.1692
Z06_Rohini_NorthWest,medium,2023-10-05,10,Thursday,0,913,8291,9.08,normal,1.1692
Z07_Faridabad,low,2023-10-05,10,Thursday,0,480,4911,10.23,normal,1.1692
Z08_Ghaziabad,low,2023-10-05,10,Thursday,0,451,4303,9.54,normal,1.1692
Z01_CP_NewDelhi,mega,2023-10-06,10,Friday,0,5074,31190,6.15,normal,1.3023
Z02_Gurugram_Cyber,mega,2023-10-06,10,Friday,0,4158,36488,8.78,normal,1.3023
Z03_Noida_Sector18,high,2023-10-06,10,Friday,0,2438,19485,7.99,normal,1.3023
Z04_Dwarka_Airport,high,2023-10-06,10,Friday,0,2206,20440,9.27,normal,1.3023
Z05_Lajpat_SouthDelhi,medium,2023-10-06,10,Friday,0,1194,7732,6.48,normal,1.3023
Z06_Rohini_NorthWest,medium,2023-10-06,10,Friday,0,1049,9411,8.97,normal,1.3023
Z07_Faridabad,low,2023-10-06,10,Friday,0,529,4489,8.49,normal,1.3023
Z08_Ghaziabad,low,2023-10-06,10,Friday,0,494,4738,9.59,normal,1.3023
Z01_CP_NewDelhi,mega,2023-10-07,10,Saturday,1,5448,51162,9.39,normal,1.4235
Z02_Gurugram_Cyber,mega,2023-10-07,10,Saturday,1,4726,20269,4.29,normal,1.4235
Z03_Noida_Sector18,high,2023-10-07,10,Saturday,1,2584,19934,7.71,normal,1.4235
Z04_Dwarka_Airport,high,2023-10-07,10,Saturday,1,2282,19179,8.4,normal,1.4235
Z05_Lajpat_SouthDelhi,medium,2023-10-07,10,Saturday,1,1422,10895,7.66,normal,1.4235
Z06_Rohini_NorthWest,medium,2023-10-07,10,Saturday,1,1094,8821,8.06,normal,1.4235
Z07_Faridabad,low,2023-10-07,10,Saturday,1,594,4675,7.87,normal,1.4235
Z08_Ghaziabad,low,2023-10-07,10,Saturday,1,518,4019,7.76,normal,1.4235
Z01_CP_NewDelhi,mega,2023-10-08,10,Sunday,1,4761,45570,9.57,normal,1.2431
Z02_Gurugram_Cyber,mega,2023-10-08,10,Sunday,1,4190,34464,8.23,normal,1.2431
Z03_Noida_Sector18,high,2023-10-08,10,Sunday,1,2257,22860,10.13,normal,1.2431
Z04_Dwarka_Airport,high,2023-10-08,10,Sunday,1,2074,15531,7.49,normal,1.2431
Z05_Lajpat_SouthDelhi,medium,2023-10-08,10,Sunday,1,1244,10212,8.21,normal,1.2431
Z06_Rohini_NorthWest,medium,2023-10-08,10,Sunday,1,916,7826,8.54,normal,1.2431
Z07_Faridabad,low,2023-10-08,10,Sunday,1,511,6212,12.16,normal,1.2431
Z08_Ghaziabad,low,2023-10-08,10,Sunday,1,481,3720,7.73,normal,1.2431
Z01_CP_NewDelhi,mega,2023-10-09,10,Monday,0,4382,25249,5.76,normal,1.1108
Z02_Gurugram_Cyber,mega,2023-10-09,10,Monday,0,3626,34304,9.46,normal,1.1108
Z03_Noida_Sector18,high,2023-10-09,10,Monday,0,2025,19590,9.67,normal,1.1108
Z04_Dwarka_Airport,high,2023-10-09,10,Monday,0,1727,16581,9.6,normal,1.1108
Z05_Lajpat_SouthDelhi,medium,2023-10-09,10,Monday,0,1032,7265,7.04,normal,1.1108
Z06_Rohini_NorthWest,medium,2023-10-09,10,Monday,0,889,7549,8.49,normal,1.1108
Z07_Faridabad,low,2023-10-09,10,Monday,0,452,3735,8.26,normal,1.1108
Z08_Ghaziabad,low,2023-10-09,10,Monday,0,437,2905,6.65,normal,1.1108
Z01_CP_NewDelhi,mega,2023-10-10,10,Tuesday,0,4155,32743,7.88,normal,1.1355
Z02_Gurugram_Cyber,mega,2023-10-10,10,Tuesday,0,3555,21809,6.13,normal,1.1355
Z03_Noida_Sector18,high,2023-10-10,10,Tuesday,0,2194,19889,9.07,normal,1.1355
Z04_Dwarka_Airport,high,2023-10-10,10,Tuesday,0,1773,13100,7.39,normal,1.1355
Z05_Lajpat_SouthDelhi,medium,2023-10-10,10,Tuesday,0,1112,10179,9.15,normal,1.1355
Z06_Rohini_NorthWest,medium,2023-10-10,10,Tuesday,0,847,9406,11.11,normal,1.1355
Z07_Faridabad,low,2023-10-10,10,Tuesday,0,460,5372,11.68,normal,1.1355
Z08_Ghaziabad,low,2023-10-10,10,Tuesday,0,454,4286,9.44,normal,1.1355
Z01_CP_NewDelhi,mega,2023-10-11,10,Wednesday,0,4526,34743,7.68,normal,1.1601
Z02_Gurugram_Cyber,mega,2023-10-11,10,Wednesday,0,3560,30071,8.45,normal,1.1601
Z03_Noida_Sector18,high,2023-10-11,10,Wednesday,0,2168,15855,7.31,normal,1.1601
Z04_Dwarka_Airport,high,2023-10-11,10,Wednesday,0,1806,17333,9.6,normal,1.1601
Z05_Lajpat_SouthDelhi,medium,2023-10-11,10,Wednesday,0,1041,9113,8.75,normal,1.1601
Z06_Rohini_NorthWest,medium,2023-10-11,10,Wednesday,0,955,7381,7.73,normal,1.1601
Z07_Faridabad,low,2023-10-11,10,Wednesday,0,475,4065,8.56,normal,1.1601
Z08_Ghaziabad,low,2023-10-11,10,Wednesday,0,416,3549,8.53,normal,1.1601
Z01_CP_NewDelhi,mega,2023-10-12,10,Thursday,0,4425,30529,6.9,normal,1.1727
Z02_Gurugram_Cyber,mega,2023-10-12,10,Thursday,0,3558,39747,11.17,normal,1.1727
Z03_Noida_Sector18,high,2023-10-12,10,Thursday,0,2151,16496,7.67,normal,1.1727
Z04_Dwarka_Airport,high,2023-10-12,10,Thursday,0,1812,17917,9.89,normal,1.1727
Z05_Lajpat_SouthDelhi,medium,2023-10-12,10,Thursday,0,1173,6528,5.57,normal,1.1727
Z06_Rohini_NorthWest,medium,2023-10-12,10,Thursday,0,865,7282,8.42,normal,1.1727
Z07_Faridabad,low,2023-10-12,10,Thursday,0,501,4569,9.12,normal,1.1727
Z08_Ghaziabad,low,2023-10-12,10,Thursday,0,455,3887,8.54,normal,1.1727
Z01_CP_NewDelhi,mega,2023-10-13,10,Friday,0,4971,40052,8.06,normal,1.3063
Z02_Gurugram_Cyber,mega,2023-10-13,10,Friday,0,4283,30114,7.03,normal,1.3063
Z03_Noida_Sector18,high,2023-10-13,10,Friday,0,2431,20833,8.57,normal,1.3063
Z04_Dwarka_Airport,high,2023-10-13,10,Friday,0,2006,16435,8.19,normal,1.3063
Z05_Lajpat_SouthDelhi,medium,2023-10-13,10,Friday,0,1313,11648,8.87,normal,1.3063
Z06_Rohini_NorthWest,medium,2023-10-13,10,Friday,0,1023,10216,9.99,normal,1.3063
Z07_Faridabad,low,2023-10-13,10,Friday,0,547,4640,8.48,normal,1.3063
Z08_Ghaziabad,low,2023-10-13,10,Friday,0,477,2933,6.15,normal,1.3063
Z01_CP_NewDelhi,mega,2023-10-14,10,Saturday,1,5539,42763,7.72,normal,1.4278
Z02_Gurugram_Cyber,mega,2023-10-14,10,Saturday,1,4361,35190,8.07,normal,1.4278
Z03_Noida_Sector18,high,2023-10-14,10,Saturday,1,2721,25898,9.52,normal,1.4278
Z04_Dwarka_Airport,high,2023-10-14,10,Saturday,1,2265,13665,6.03,normal,1.4278
Z05_Lajpat_SouthDelhi,medium,2023-10-14,10,Saturday,1,1435,14819,10.33,normal,1.4278
Z06_Rohini_NorthWest,medium,2023-10-14,10,Saturday,1,1059,10691,10.1,normal,1.4278
Z07_Faridabad,low,2023-10-14,10,Saturday,1,584,5672,9.71,normal,1.4278
Z08_Ghaziabad,low,2023-10-14,10,Saturday,1,562,4169,7.42,normal,1.4278
Z01_CP_NewDelhi,mega,2023-10-15,10,Sunday,1,4611,38881,8.43,normal,1.2469
Z02_Gurugram_Cyber,mega,2023-10-15,10,Sunday,1,3781,36500,9.65,normal,1.2469
Z03_Noida_Sector18,high,2023-10-15,10,Sunday,1,2389,14509,6.07,normal,1.2469
Z04_Dwarka_Airport,high,2023-10-15,10,Sunday,1,2035,15712,7.72,normal,1.2469
Z05_Lajpat_SouthDelhi,medium,2023-10-15,10,Sunday,1,1138,7601,6.68,normal,1.2469
Z06_Rohini_NorthWest,medium,2023-10-15,10,Sunday,1,943,10785,11.44,normal,1.2469
Z07_Faridabad,low,2023-10-15,10,Sunday,1,522,3058,5.86,normal,1.2469
Z08_Ghaziabad,low,2023-10-15,10,Sunday,1,450,4222,9.38,normal,1.2469
Z01_CP_NewDelhi,mega,2023-10-16,10,Monday,0,4079,29723,7.29,normal,1.1142
Z02_Gurugram_Cyber,mega,2023-10-16,10,Monday,0,3552,35917,10.11,normal,1.1142
Z03_Noida_Sector18,high,2023-10-16,10,Monday,0,2015,20399,10.12,normal,1.1142
Z04_Dwarka_Airport,high,2023-10-16,10,Monday,0,1736,12037,6.93,normal,1.1142
Z05_Lajpat_SouthDelhi,medium,2023-10-16,10,Monday,0,1019,8006,7.86,normal,1.1142
Z06_Rohini_NorthWest,medium,2023-10-16,10,Monday,0,846,6859,8.11,normal,1.1142
Z07_Faridabad,low,2023-10-16,10,Monday,0,475,3397,7.15,normal,1.1142
Z08_Ghaziabad,low,2023-10-16,10,Monday,0,426,4041,9.49,normal,1.1142
Z01_CP_NewDelhi,mega,2023-10-17,10,Tuesday,0,4406,37483,8.51,normal,1.1389
Z02_Gurugram_Cyber,mega,2023-10-17,10,Tuesday,0,3542,26326,7.43,normal,1.1389
Z03_Noida_Sector18,high,2023-10-17,10,Tuesday,0,2260,14687,6.5,normal,1.1389
Z04_Dwarka_Airport,high,2023-10-17,10,Tuesday,0,1817,14010,7.71,normal,1.1389
Z05_Lajpat_SouthDelhi,medium,2023-10-17,10,Tuesday,0,1135,7572,6.67,normal,1.1389
Z06_Rohini_NorthWest,medium,2023-10-17,10,Tuesday,0,924,6437,6.97,normal,1.1389
Z07_Faridabad,low,2023-10-17,10,Tuesday,0,484,4273,8.83,normal,1.1389
Z08_Ghaziabad,low,2023-10-17,10,Tuesday,0,452,3561,7.88,normal,1.1389
Z01_CP_NewDelhi,mega,2023-10-18,10,Wednesday,0,4367,43394,9.94,normal,1.1636
Z02_Gurugram_Cyber,mega,2023-10-18,10,Wednesday,0,3889,32540,8.37,normal,1.1636
Z03_Noida_Sector18,high,2023-10-18,10,Wednesday,0,2169,17945,8.27,normal,1.1636
Z04_Dwarka_Airport,high,2023-10-18,10,Wednesday,0,1840,13687,7.44,normal,1.1636
Z05_Lajpat_SouthDelhi,medium,2023-10-18,10,Wednesday,0,1094,10011,9.15,normal,1.1636
Z06_Rohini_NorthWest,medium,2023-10-18,10,Wednesday,0,865,7678,8.88,normal,1.1636
Z07_Faridabad,low,2023-10-18,10,Wednesday,0,479,4301,8.98,normal,1.1636
Z08_Ghaziabad,low,2023-10-18,10,Wednesday,0,419,3923,9.36,normal,1.1636
Z01_CP_NewDelhi,mega,2023-10-19,10,Thursday,0,4315,41913,9.71,normal,1.1763
Z02_Gurugram_Cyber,mega,2023-10-19,10,Thursday,0,3594,36237,10.08,normal,1.1763
Z03_Noida_Sector18,high,2023-10-19,10,Thursday,0,2250,18161,8.07,normal,1.1763
Z04_Dwarka_Airport,high,2023-10-19,10,Thursday,0,1906,19104,10.02,normal,1.1763
Z05_Lajpat_SouthDelhi,medium,2023-10-19,10,Thursday,0,1162,10886,9.37,normal,1.1763
Z06_Rohini_NorthWest,medium,2023-10-19,10,Thursday,0,893,6283,7.04,normal,1.1763
Z07_Faridabad,low,2023-10-19,10,Thursday,0,511,4251,8.32,normal,1.1763
Z08_Ghaziabad,low,2023-10-19,10,Thursday,0,450,3697,8.22,normal,1.1763
Z01_CP_NewDelhi,mega,2023-10-20,10,Friday,0,4892,50022,10.23,normal,1.3102
Z02_Gurugram_Cyber,mega,2023-10-20,10,Friday,0,4263,43216,10.14,normal,1.3102
Z03_Noida_Sector18,high,2023-10-20,10,Friday,0,2365,19274,8.15,normal,1.3102
Z04_Dwarka_Airport,high,2023-10-20,10,Friday,0,2181,18185,8.34,normal,1.3102
Z05_Lajpat_SouthDelhi,medium,2023-10-20,10,Friday,0,1287,9046,7.03,normal,1.3102
Z06_Rohini_NorthWest,medium,2023-10-20,10,Friday,0,984,5780,5.87,normal,1.3102
Z07_Faridabad,low,2023-10-20,10,Friday,0,556,5406,9.72,normal,1.3102
Z08_Ghaziabad,low,2023-10-20,10,Friday,0,524,4047,7.72,normal,1.3102
Z01_CP_NewDelhi,mega,2023-10-21,10,Saturday,1,5547,61226,11.04,normal,1.4321
Z02_Gurugram_Cyber,mega,2023-10-21,10,Saturday,1,4411,34401,7.8,normal,1.4321
Z03_Noida_Sector18,high,2023-10-21,10,Saturday,1,2730,26005,9.53,normal,1.4321
Z04_Dwarka_Airport,high,2023-10-21,10,Saturday,1,2185,21568,9.87,normal,1.4321
Z05_Lajpat_SouthDelhi,medium,2023-10-21,10,Saturday,1,1360,11478,8.44,normal,1.4321
Z06_Rohini_NorthWest,medium,2023-10-21,10,Saturday,1,1069,9024,8.44,normal,1.4321
Z07_Faridabad,low,2023-10-21,10,Saturday,1,566,5224,9.23,normal,1.4321
Z08_Ghaziabad,low,2023-10-21,10,Saturday,1,571,4195,7.35,normal,1.4321
Z01_CP_NewDelhi,mega,2023-10-22,10,Sunday,1,4850,43236,8.91,normal,1.2506
Z02_Gurugram_Cyber,mega,2023-10-22,10,Sunday,1,3962,30076,7.59,normal,1.2506
Z03_Noida_Sector18,high,2023-10-22,10,Sunday,1,2382,23383,9.82,normal,1.2506
Z04_Dwarka_Airport,high,2023-10-22,10,Sunday,1,1909,19713,10.33,normal,1.2506
Z05_Lajpat_SouthDelhi,medium,2023-10-22,10,Sunday,1,1146,10318,9.0,normal,1.2506
Z06_Rohini_NorthWest,medium,2023-10-22,10,Sunday,1,984,7478,7.6,normal,1.2506
Z07_Faridabad,low,2023-10-22,10,Sunday,1,513,3822,7.45,normal,1.2506
Z08_Ghaziabad,low,2023-10-22,10,Sunday,1,465,4018,8.64,normal,1.2506
Z01_CP_NewDelhi,mega,2023-10-23,10,Monday,0,4151,27843,6.71,normal,1.1176
Z02_Gurugram_Cyber,mega,2023-10-23,10,Monday,0,3499,28643,8.19,normal,1.1176
Z03_Noida_Sector18,high,2023-10-23,10,Monday,0,2243,22315,9.95,normal,1.1176
Z04_Dwarka_Airport,high,2023-10-23,10,Monday,0,1714,14721,8.59,normal,1.1176
Z05_Lajpat_SouthDelhi,medium,2023-10-23,10,Monday,0,1063,9924,9.34,normal,1.1176
Z06_Rohini_NorthWest,medium,2023-10-23,10,Monday,0,913,8501,9.31,normal,1.1176
Z07_Faridabad,low,2023-10-23,10,Monday,0,468,3355,7.17,normal,1.1176
Z08_Ghaziabad,low,2023-10-23,10,Monday,0,433,3801,8.78,normal,1.1176
Z01_CP_NewDelhi,mega,2023-10-24,10,Tuesday,0,8033,56956,7.09,Diwali_Eve,2.159
Z02_Gurugram_Cyber,mega,2023-10-24,10,Tuesday,0,6867,57640,8.39,Diwali_Eve,2.159
Z03_Noida_Sector18,high,2023-10-24,10,Tuesday,0,4071,32242,7.92,Diwali_Eve,2.159
Z04_Dwarka_Airport,high,2023-10-24,10,Tuesday,0,3460,25646,7.41,Diwali_Eve,2.159
Z05_Lajpat_SouthDelhi,medium,2023-10-24,10,Tuesday,0,2006,14250,7.1,Diwali_Eve,2.159
Z06_Rohini_NorthWest,medium,2023-10-24,10,Tuesday,0,1597,14734,9.23,Diwali_Eve,2.159
Z07_Faridabad,low,2023-10-24,10,Tuesday,0,934,9167,9.81,Diwali_Eve,2.159
Z08_Ghaziabad,low,2023-10-24,10,Tuesday,0,818,8129,9.94,Diwali_Eve,2.159
Z01_CP_NewDelhi,mega,2023-10-25,10,Wednesday,0,1843,18532,10.06,Diwali_Day,0.5135
Z02_Gurugram_Cyber,mega,2023-10-25,10,Wednesday,0,1615,14165,8.77,Diwali_Day,0.5135
Z03_Noida_Sector18,high,2023-10-25,10,Wednesday,0,992,9031,9.1,Diwali_Day,0.5135
Z04_Dwarka_Airport,high,2023-10-25,10,Wednesday,0,848,7698,9.08,Diwali_Day,0.5135
Z05_Lajpat_SouthDelhi,medium,2023-10-25,10,Wednesday,0,510,5500,10.78,Diwali_Day,0.5135
Z06_Rohini_NorthWest,medium,2023-10-25,10,Wednesday,0,412,5332,12.94,Diwali_Day,0.5135
Z07_Faridabad,low,2023-10-25,10,Wednesday,0,204,2294,11.25,Diwali_Day,0.5135
Z08_Ghaziabad,low,2023-10-25,10,Wednesday,0,185,1797,9.71,Diwali_Day,0.5135
Z01_CP_NewDelhi,mega,2023-10-26,10,Thursday,0,4616,35232,7.63,normal,1.1798
Z02_Gurugram_Cyber,mega,2023-10-26,10,Thursday,0,3581,27701,7.74,normal,1.1798
Z03_Noida_Sector18,high,2023-10-26,10,Thursday,0,2176,20946,9.63,normal,1.1798
Z04_Dwarka_Airport,high,2023-10-26,10,Thursday,0,1868,16808,9.0,normal,1.1798
Z05_Lajpat_SouthDelhi,medium,2023-10-26,10,Thursday,0,1099,10017,9.11,normal,1.1798
Z06_Rohini_NorthWest,medium,2023-10-26,10,Thursday,0,870,7912,9.09,normal,1.1798
Z07_Faridabad,low,2023-10-26,10,Thursday,0,498,4665,9.37,normal,1.1798
Z08_Ghaziabad,low,2023-10-26,10,Thursday,0,423,4279,10.12,normal,1.1798
Z01_CP_NewDelhi,mega,2023-10-27,10,Friday,0,4836,39992,8.27,normal,1.3142
Z02_Gurugram_Cyber,mega,2023-10-27,10,Friday,0,4065,36971,9.09,normal,1.3142
Z03_Noida_Sector18,high,2023-10-27,10,Friday,0,2474,22949,9.28,normal,1.3142
Z04_Dwarka_Airport,high,2023-10-27,10,Friday,0,1977,18393,9.3,normal,1.3142
Z05_Lajpat_SouthDelhi,medium,2023-10-27,10,Friday,0,1308,12325,9.42,normal,1.3142
Z06_Rohini_NorthWest,medium,2023-10-27,10,Friday,0,1028,7970,7.75,normal,1.3142
Z07_Faridabad,low,2023-10-27,10,Friday,0,518,4559,8.8,normal,1.3142
Z08_Ghaziabad,low,2023-10-27,10,Friday,0,509,4089,8.03,normal,1.3142
Z01_CP_NewDelhi,mega,2023-10-28,10,Saturday,1,5526,48351,8.75,normal,1.4365
Z02_Gurugram_Cyber,mega,2023-10-28,10,Saturday,1,4576,35601,7.78,normal,1.4365
Z03_Noida_Sector18,high,2023-10-28,10,Saturday,1,2621,20180,7.7,normal,1.4365
Z04_Dwarka_Airport,high,2023-10-28,10,Saturday,1,2204,22358,10.14,normal,1.4365
Z05_Lajpat_SouthDelhi,medium,2023-10-28,10,Saturday,1,1303,9106,6.99,normal,1.4365
Z06_Rohini_NorthWest,medium,2023-10-28,10,Saturday,1,1088,9317,8.56,normal,1.4365
Z07_Faridabad,low,2023-10-28,10,Saturday,1,631,5242,8.31,normal,1.4365
Z08_Ghaziabad,low,2023-10-28,10,Saturday,1,538,3938,7.32,normal,1.4365
Z01_CP_NewDelhi,mega,2023-10-29,10,Sunday,1,4857,32079,6.6,normal,1.2544
Z02_Gurugram_Cyber,mega,2023-10-29,10,Sunday,1,3822,37867,9.91,normal,1.2544
Z03_Noida_Sector18,high,2023-10-29,10,Sunday,1,2384,16781,7.04,normal,1.2544
Z04_Dwarka_Airport,high,2023-10-29,10,Sunday,1,1967,16917,8.6,normal,1.2544
Z05_Lajpat_SouthDelhi,medium,2023-10-29,10,Sunday,1,1168,10004,8.57,normal,1.2544
Z06_Rohini_NorthWest,medium,2023-10-29,10,Sunday,1,973,7517,7.73,normal,1.2544
Z07_Faridabad,low,2023-10-29,10,Sunday,1,550,3540,6.44,normal,1.2544
Z08_Ghaziabad,low,2023-10-29,10,Sunday,1,449,3798,8.46,normal,1.2544
Z01_CP_NewDelhi,mega,2023-10-30,10,Monday,0,4284,35599,8.31,normal,1.1209
Z02_Gurugram_Cyber,mega,2023-10-30,10,Monday,0,3684,22484,6.1,normal,1.1209
Z03_Noida_Sector18,high,2023-10-30,10,Monday,0,2241,16894,7.54,normal,1.1209
Z04_Dwarka_Airport,high,2023-10-30,10,Monday,0,1694,12156,7.18,normal,1.1209
Z05_Lajpat_SouthDelhi,medium,2023-10-30,10,Monday,0,1127,7932,7.04,normal,1.1209
Z06_Rohini_NorthWest,medium,2023-10-30,10,Monday,0,897,7767,8.66,normal,1.1209
Z07_Faridabad,low,2023-10-30,10,Monday,0,457,3081,6.74,normal,1.1209
Z08_Ghaziabad,low,2023-10-30,10,Monday,0,413,3617,8.76,normal,1.1209
Z01_CP_NewDelhi,mega,2023-10-31,10,Tuesday,0,4566,27514,6.03,normal,1.1458
Z02_Gurugram_Cyber,mega,2023-10-31,10,Tuesday,0,3627,36282,10.0,normal,1.1458
Z03_Noida_Sector18,high,2023-10-31,10,Tuesday,0,2164,18601,8.6,normal,1.1458
Z04_Dwarka_Airport,high,2023-10-31,10,Tuesday,0,1767,10754,6.09,normal,1.1458
Z05_Lajpat_SouthDelhi,medium,2023-10-31,10,Tuesday,0,1050,12196,11.62,normal,1.1458
Z06_Rohini_NorthWest,medium,2023-10-31,10,Tuesday,0,881,6975,7.92,normal,1.1458
Z07_Faridabad,low,2023-10-31,10,Tuesday,0,485,3673,7.57,normal,1.1458
Z08_Ghaziabad,low,2023-10-31,10,Tuesday,0,452,3873,8.57,normal,1.1458
Z01_CP_NewDelhi,mega,2023-11-01,11,Wednesday,0,4625,30279,6.55,normal,1.1707
Z02_Gurugram_Cyber,mega,2023-11-01,11,Wednesday,0,3657,32240,8.82,normal,1.1707
Z03_Noida_Sector18,high,2023-11-01,11,Wednesday,0,2301,19140,8.32,normal,1.1707
Z04_Dwarka_Airport,high,2023-11-01,11,Wednesday,0,1852,10917,5.89,normal,1.1707
Z05_Lajpat_SouthDelhi,medium,2023-11-01,11,Wednesday,0,1063,7830,7.37,normal,1.1707
Z06_Rohini_NorthWest,medium,2023-11-01,11,Wednesday,0,879,8286,9.43,normal,1.1707
Z07_Faridabad,low,2023-11-01,11,Wednesday,0,483,4192,8.68,normal,1.1707
Z08_Ghaziabad,low,2023-11-01,11,Wednesday,0,453,4280,9.45,normal,1.1707
Z01_CP_NewDelhi,mega,2023-11-02,11,Thursday,0,4576,54692,11.95,normal,1.1834
Z02_Gurugram_Cyber,mega,2023-11-02,11,Thursday,0,3607,24060,6.67,normal,1.1834
Z03_Noida_Sector18,high,2023-11-02,11,Thursday,0,2170,13980,6.44,normal,1.1834
Z04_Dwarka_Airport,high,2023-11-02,11,Thursday,0,1813,13403,7.39,normal,1.1834
Z05_Lajpat_SouthDelhi,medium,2023-11-02,11,Thursday,0,1164,9892,8.5,normal,1.1834
Z06_Rohini_NorthWest,medium,2023-11-02,11,Thursday,0,945,4752,5.03,normal,1.1834
Z07_Faridabad,low,2023-11-02,11,Thursday,0,482,3973,8.24,normal,1.1834
Z08_Ghaziabad,low,2023-11-02,11,Thursday,0,437,4476,10.24,normal,1.1834
Z01_CP_NewDelhi,mega,2023-11-03,11,Friday,0,4734,37587,7.94,normal,1.3181
Z02_Gurugram_Cyber,mega,2023-11-03,11,Friday,0,4410,43510,9.87,normal,1.3181
Z03_Noida_Sector18,high,2023-11-03,11,Friday,0,2515,21966,8.73,normal,1.3181
Z04_Dwarka_Airport,high,2023-11-03,11,Friday,0,2011,14137,7.03,normal,1.3181
Z05_Lajpat_SouthDelhi,medium,2023-11-03,11,Friday,0,1274,8724,6.85,normal,1.3181
Z06_Rohini_NorthWest,medium,2023-11-03,11,Friday,0,1082,9452,8.74,normal,1.3181
Z07_Faridabad,low,2023-11-03,11,Friday,0,577,4819,8.35,normal,1.3181
Z08_Ghaziabad,low,2023-11-03,11,Friday,0,520,4983,9.58,normal,1.3181
Z01_CP_NewDelhi,mega,2023-11-04,11,Saturday,1,5538,35985,6.5,normal,1.4408
Z02_Gurugram_Cyber,mega,2023-11-04,11,Saturday,1,4615,35164,7.62,normal,1.4408
Z03_Noida_Sector18,high,2023-11-04,11,Saturday,1,2691,16118,5.99,normal,1.4408
Z04_Dwarka_Airport,high,2023-11-04,11,Saturday,1,2416,18067,7.48,normal,1.4408
Z05_Lajpat_SouthDelhi,medium,2023-11-04,11,Saturday,1,1349,12573,9.32,normal,1.4408
Z06_Rohini_NorthWest,medium,2023-11-04,11,Saturday,1,1182,8262,6.99,normal,1.4408
Z07_Faridabad,low,2023-11-04,11,Saturday,1,637,5040,7.91,normal,1.4408
Z08_Ghaziabad,low,2023-11-04,11,Saturday,1,573,4456,7.78,normal,1.4408
Z01_CP_NewDelhi,mega,2023-11-05,11,Sunday,1,4878,36155,7.41,normal,1.2582
Z02_Gurugram_Cyber,mega,2023-11-05,11,Sunday,1,4209,35737,8.49,normal,1.2582
Z03_Noida_Sector18,high,2023-11-05,11,Sunday,1,2284,23533,10.3,normal,1.2582
Z04_Dwarka_Airport,high,2023-11-05,11,Sunday,1,1958,13453,6.87,normal,1.2582
Z05_Lajpat_SouthDelhi,medium,2023-11-05,11,Sunday,1,1183,9276,7.84,normal,1.2582
Z06_Rohini_NorthWest,medium,2023-11-05,11,Sunday,1,983,8239,8.38,normal,1.2582
Z07_Faridabad,low,2023-11-05,11,Sunday,1,555,5477,9.87,normal,1.2582
Z08_Ghaziabad,low,2023-11-05,11,Sunday,1,460,4152,9.03,normal,1.2582
Z01_CP_NewDelhi,mega,2023-11-06,11,Monday,0,4368,37457,8.58,normal,1.1243
Z02_Gurugram_Cyber,mega,2023-11-06,11,Monday,0,3720,24885,6.69,normal,1.1243
Z03_Noida_Sector18,high,2023-11-06,11,Monday,0,2211,18905,8.55,normal,1.1243
Z04_Dwarka_Airport,high,2023-11-06,11,Monday,0,1750,16321,9.33,normal,1.1243
Z05_Lajpat_SouthDelhi,medium,2023-11-06,11,Monday,0,1018,7521,7.39,normal,1.1243
